gid;nom;x_min;y_min;x_max;y_max;url
505;18390_51830_5cm_CC46;1839000;5183000;1839500;5183500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18390_51830_5cm_CC46.tif
506;18395_51830_5cm_CC46;1839500;5183000;1840000;5183500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18395_51830_5cm_CC46.tif
507;18400_51830_5cm_CC46;1840000;5183000;1840500;5183500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18400_51830_5cm_CC46.tif
508;18405_51830_5cm_CC46;1840500;5183000;1841000;5183500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18405_51830_5cm_CC46.tif
509;18410_51830_5cm_CC46;1841000;5183000;1841500;5183500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18410_51830_5cm_CC46.tif
510;18415_51830_5cm_CC46;1841500;5183000;1842000;5183500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18415_51830_5cm_CC46.tif
511;18420_51830_5cm_CC46;1842000;5183000;1842500;5183500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18420_51830_5cm_CC46.tif
512;18425_51830_5cm_CC46;1842500;5183000;1843000;5183500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18425_51830_5cm_CC46.tif
513;18430_51830_5cm_CC46;1843000;5183000;1843500;5183500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18430_51830_5cm_CC46.tif
514;18435_51830_5cm_CC46;1843500;5183000;1844000;5183500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18435_51830_5cm_CC46.tif
515;18440_51830_5cm_CC46;1844000;5183000;1844500;5183500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18440_51830_5cm_CC46.tif
516;18445_51830_5cm_CC46;1844500;5183000;1845000;5183500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18445_51830_5cm_CC46.tif
517;18450_51830_5cm_CC46;1845000;5183000;1845500;5183500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18450_51830_5cm_CC46.tif
518;18455_51830_5cm_CC46;1845500;5183000;1846000;5183500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18455_51830_5cm_CC46.tif
519;18460_51830_5cm_CC46;1846000;5183000;1846500;5183500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18460_51830_5cm_CC46.tif
520;18465_51830_5cm_CC46;1846500;5183000;1847000;5183500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18465_51830_5cm_CC46.tif
521;18470_51830_5cm_CC46;1847000;5183000;1847500;5183500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18470_51830_5cm_CC46.tif
522;18475_51830_5cm_CC46;1847500;5183000;1848000;5183500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18475_51830_5cm_CC46.tif
523;18480_51830_5cm_CC46;1848000;5183000;1848500;5183500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18480_51830_5cm_CC46.tif
524;18485_51830_5cm_CC46;1848500;5183000;1849000;5183500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18485_51830_5cm_CC46.tif
525;18490_51830_5cm_CC46;1849000;5183000;1849500;5183500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18490_51830_5cm_CC46.tif
526;18495_51830_5cm_CC46;1849500;5183000;1850000;5183500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18495_51830_5cm_CC46.tif
527;18310_51825_5cm_CC46;1831000;5182500;1831500;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18310_51825_5cm_CC46.tif
528;18315_51825_5cm_CC46;1831500;5182500;1832000;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18315_51825_5cm_CC46.tif
529;18320_51825_5cm_CC46;1832000;5182500;1832500;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18320_51825_5cm_CC46.tif
530;18325_51825_5cm_CC46;1832500;5182500;1833000;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18325_51825_5cm_CC46.tif
531;18330_51825_5cm_CC46;1833000;5182500;1833500;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18330_51825_5cm_CC46.tif
532;18335_51825_5cm_CC46;1833500;5182500;1834000;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18335_51825_5cm_CC46.tif
533;18340_51825_5cm_CC46;1834000;5182500;1834500;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18340_51825_5cm_CC46.tif
534;18345_51825_5cm_CC46;1834500;5182500;1835000;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18345_51825_5cm_CC46.tif
535;18350_51825_5cm_CC46;1835000;5182500;1835500;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18350_51825_5cm_CC46.tif
536;18355_51825_5cm_CC46;1835500;5182500;1836000;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18355_51825_5cm_CC46.tif
537;18360_51825_5cm_CC46;1836000;5182500;1836500;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18360_51825_5cm_CC46.tif
538;18365_51825_5cm_CC46;1836500;5182500;1837000;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18365_51825_5cm_CC46.tif
539;18370_51825_5cm_CC46;1837000;5182500;1837500;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18370_51825_5cm_CC46.tif
540;18375_51825_5cm_CC46;1837500;5182500;1838000;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18375_51825_5cm_CC46.tif
541;18380_51825_5cm_CC46;1838000;5182500;1838500;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18380_51825_5cm_CC46.tif
542;18385_51825_5cm_CC46;1838500;5182500;1839000;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18385_51825_5cm_CC46.tif
543;18390_51825_5cm_CC46;1839000;5182500;1839500;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18390_51825_5cm_CC46.tif
544;18395_51825_5cm_CC46;1839500;5182500;1840000;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18395_51825_5cm_CC46.tif
545;18400_51825_5cm_CC46;1840000;5182500;1840500;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18400_51825_5cm_CC46.tif
546;18405_51825_5cm_CC46;1840500;5182500;1841000;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18405_51825_5cm_CC46.tif
547;18410_51825_5cm_CC46;1841000;5182500;1841500;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18410_51825_5cm_CC46.tif
548;18415_51825_5cm_CC46;1841500;5182500;1842000;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18415_51825_5cm_CC46.tif
549;18420_51825_5cm_CC46;1842000;5182500;1842500;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18420_51825_5cm_CC46.tif
550;18425_51825_5cm_CC46;1842500;5182500;1843000;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18425_51825_5cm_CC46.tif
551;18430_51825_5cm_CC46;1843000;5182500;1843500;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18430_51825_5cm_CC46.tif
552;18435_51825_5cm_CC46;1843500;5182500;1844000;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18435_51825_5cm_CC46.tif
553;18440_51825_5cm_CC46;1844000;5182500;1844500;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18440_51825_5cm_CC46.tif
554;18445_51825_5cm_CC46;1844500;5182500;1845000;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18445_51825_5cm_CC46.tif
555;18450_51825_5cm_CC46;1845000;5182500;1845500;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18450_51825_5cm_CC46.tif
556;18455_51825_5cm_CC46;1845500;5182500;1846000;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18455_51825_5cm_CC46.tif
557;18460_51825_5cm_CC46;1846000;5182500;1846500;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18460_51825_5cm_CC46.tif
558;18465_51825_5cm_CC46;1846500;5182500;1847000;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18465_51825_5cm_CC46.tif
559;18470_51825_5cm_CC46;1847000;5182500;1847500;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18470_51825_5cm_CC46.tif
560;18475_51825_5cm_CC46;1847500;5182500;1848000;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18475_51825_5cm_CC46.tif
561;18480_51825_5cm_CC46;1848000;5182500;1848500;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18480_51825_5cm_CC46.tif
562;18485_51825_5cm_CC46;1848500;5182500;1849000;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18485_51825_5cm_CC46.tif
563;18490_51825_5cm_CC46;1849000;5182500;1849500;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18490_51825_5cm_CC46.tif
564;18495_51825_5cm_CC46;1849500;5182500;1850000;5183000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18495_51825_5cm_CC46.tif
565;18310_51820_5cm_CC46;1831000;5182000;1831500;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18310_51820_5cm_CC46.tif
566;18315_51820_5cm_CC46;1831500;5182000;1832000;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18315_51820_5cm_CC46.tif
567;18320_51820_5cm_CC46;1832000;5182000;1832500;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18320_51820_5cm_CC46.tif
568;18325_51820_5cm_CC46;1832500;5182000;1833000;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18325_51820_5cm_CC46.tif
569;18330_51820_5cm_CC46;1833000;5182000;1833500;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18330_51820_5cm_CC46.tif
570;18335_51820_5cm_CC46;1833500;5182000;1834000;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18335_51820_5cm_CC46.tif
571;18340_51820_5cm_CC46;1834000;5182000;1834500;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18340_51820_5cm_CC46.tif
572;18345_51820_5cm_CC46;1834500;5182000;1835000;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18345_51820_5cm_CC46.tif
573;18350_51820_5cm_CC46;1835000;5182000;1835500;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18350_51820_5cm_CC46.tif
574;18355_51820_5cm_CC46;1835500;5182000;1836000;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18355_51820_5cm_CC46.tif
575;18360_51820_5cm_CC46;1836000;5182000;1836500;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18360_51820_5cm_CC46.tif
576;18365_51820_5cm_CC46;1836500;5182000;1837000;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18365_51820_5cm_CC46.tif
577;18370_51820_5cm_CC46;1837000;5182000;1837500;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18370_51820_5cm_CC46.tif
578;18375_51820_5cm_CC46;1837500;5182000;1838000;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18375_51820_5cm_CC46.tif
579;18380_51820_5cm_CC46;1838000;5182000;1838500;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18380_51820_5cm_CC46.tif
580;18385_51820_5cm_CC46;1838500;5182000;1839000;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18385_51820_5cm_CC46.tif
581;18390_51820_5cm_CC46;1839000;5182000;1839500;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18390_51820_5cm_CC46.tif
582;18395_51820_5cm_CC46;1839500;5182000;1840000;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18395_51820_5cm_CC46.tif
583;18400_51820_5cm_CC46;1840000;5182000;1840500;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18400_51820_5cm_CC46.tif
584;18405_51820_5cm_CC46;1840500;5182000;1841000;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18405_51820_5cm_CC46.tif
585;18410_51820_5cm_CC46;1841000;5182000;1841500;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18410_51820_5cm_CC46.tif
586;18415_51820_5cm_CC46;1841500;5182000;1842000;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18415_51820_5cm_CC46.tif
587;18420_51820_5cm_CC46;1842000;5182000;1842500;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18420_51820_5cm_CC46.tif
588;18425_51820_5cm_CC46;1842500;5182000;1843000;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18425_51820_5cm_CC46.tif
589;18430_51820_5cm_CC46;1843000;5182000;1843500;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18430_51820_5cm_CC46.tif
590;18435_51820_5cm_CC46;1843500;5182000;1844000;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18435_51820_5cm_CC46.tif
591;18440_51820_5cm_CC46;1844000;5182000;1844500;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18440_51820_5cm_CC46.tif
592;18445_51820_5cm_CC46;1844500;5182000;1845000;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18445_51820_5cm_CC46.tif
593;18450_51820_5cm_CC46;1845000;5182000;1845500;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18450_51820_5cm_CC46.tif
594;18455_51820_5cm_CC46;1845500;5182000;1846000;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18455_51820_5cm_CC46.tif
595;18460_51820_5cm_CC46;1846000;5182000;1846500;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18460_51820_5cm_CC46.tif
596;18465_51820_5cm_CC46;1846500;5182000;1847000;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18465_51820_5cm_CC46.tif
597;18470_51820_5cm_CC46;1847000;5182000;1847500;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18470_51820_5cm_CC46.tif
598;18475_51820_5cm_CC46;1847500;5182000;1848000;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18475_51820_5cm_CC46.tif
599;18480_51820_5cm_CC46;1848000;5182000;1848500;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18480_51820_5cm_CC46.tif
600;18485_51820_5cm_CC46;1848500;5182000;1849000;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18485_51820_5cm_CC46.tif
601;18490_51820_5cm_CC46;1849000;5182000;1849500;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18490_51820_5cm_CC46.tif
602;18495_51820_5cm_CC46;1849500;5182000;1850000;5182500;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18495_51820_5cm_CC46.tif
603;18310_51815_5cm_CC46;1831000;5181500;1831500;5182000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18310_51815_5cm_CC46.tif
604;18315_51815_5cm_CC46;1831500;5181500;1832000;5182000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18315_51815_5cm_CC46.tif
605;18320_51815_5cm_CC46;1832000;5181500;1832500;5182000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18320_51815_5cm_CC46.tif
606;18325_51815_5cm_CC46;1832500;5181500;1833000;5182000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18325_51815_5cm_CC46.tif
607;18330_51815_5cm_CC46;1833000;5181500;1833500;5182000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18330_51815_5cm_CC46.tif
608;18335_51815_5cm_CC46;1833500;5181500;1834000;5182000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18335_51815_5cm_CC46.tif
609;18340_51815_5cm_CC46;1834000;5181500;1834500;5182000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18340_51815_5cm_CC46.tif
610;18345_51815_5cm_CC46;1834500;5181500;1835000;5182000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18345_51815_5cm_CC46.tif
611;18350_51815_5cm_CC46;1835000;5181500;1835500;5182000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18350_51815_5cm_CC46.tif
612;18355_51815_5cm_CC46;1835500;5181500;1836000;5182000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18355_51815_5cm_CC46.tif
613;18360_51815_5cm_CC46;1836000;5181500;1836500;5182000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18360_51815_5cm_CC46.tif
614;18365_51815_5cm_CC46;1836500;5181500;1837000;5182000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18365_51815_5cm_CC46.tif
615;18370_51815_5cm_CC46;1837000;5181500;1837500;5182000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18370_51815_5cm_CC46.tif
616;18375_51815_5cm_CC46;1837500;5181500;1838000;5182000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18375_51815_5cm_CC46.tif
617;18380_51815_5cm_CC46;1838000;5181500;1838500;5182000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18380_51815_5cm_CC46.tif
618;18385_51815_5cm_CC46;1838500;5181500;1839000;5182000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18385_51815_5cm_CC46.tif
619;18390_51815_5cm_CC46;1839000;5181500;1839500;5182000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18390_51815_5cm_CC46.tif
620;18395_51815_5cm_CC46;1839500;5181500;1840000;5182000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18395_51815_5cm_CC46.tif
621;18400_51815_5cm_CC46;1840000;5181500;1840500;5182000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18400_51815_5cm_CC46.tif
622;18405_51815_5cm_CC46;1840500;5181500;1841000;5182000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18405_51815_5cm_CC46.tif
623;18410_51815_5cm_CC46;1841000;5181500;1841500;5182000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18410_51815_5cm_CC46.tif
624;18415_51815_5cm_CC46;1841500;5181500;1842000;5182000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18415_51815_5cm_CC46.tif
625;18420_51815_5cm_CC46;1842000;5181500;1842500;5182000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18420_51815_5cm_CC46.tif
626;18425_51815_5cm_CC46;1842500;5181500;1843000;5182000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18425_51815_5cm_CC46.tif
627;18430_51815_5cm_CC46;1843000;5181500;1843500;5182000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18430_51815_5cm_CC46.tif
628;18435_51815_5cm_CC46;1843500;5181500;1844000;5182000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18435_51815_5cm_CC46.tif
629;18440_51815_5cm_CC46;1844000;5181500;1844500;5182000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18440_51815_5cm_CC46.tif
630;18445_51815_5cm_CC46;1844500;5181500;1845000;5182000;https://data.grandlyon.com/files/grandlyon/imagerie/ortho2023/ortho/tiff/500m_5cm_cc46/18445_51815_5cm_CC46.tif
